potentiometer0,potentiometer1,potentiometer2,potentiometer3,potentiometer4,potentiometer5,potentiometer6
-0.0023419591221267577,-0.0024800695127897843,-0.0008817396000343168,-0.002580631932477928,-0.010003839924556779,-0.0007414834554810845,-0.001794379297613613
-0.002133427276368005,-0.002514201014577555,-0.0008817396000343168,-0.002580631932477928,-0.010003839924556779,-0.00027413647728113943,-0.0019816991736045786
-0.0023419591221267577,-0.0024800695127897843,-0.0008695522650343408,-0.002674438190701345,-0.010003839924556779,-0.0006480140598412731,-0.0018880392356090958
-0.0022376931992473814,-0.0024118065092142427,-0.0008817396000343168,-0.002580631932477928,-0.009909634998050976,-0.0005545446642010177,-0.0021690190495959882
-0.0023419591221267577,-0.0024800695127897843,-0.0008776771550343225,-0.002674438190701345,-0.010098044851063026,-0.0005545446642010177,-0.0018880392356090958
-0.0022376931992473814,-0.0024459380110020135,-0.0008817396000343168,-0.002674438190701345,-0.010003839924556779,-0.0006480140598412731,-0.0019816991736045786
-0.0022898261606871806,-0.0024800695127897843,-0.0008898644900342985,-0.0027682444489247615,-0.010192249777569273,-0.00083495285112134,-0.0020753591116000614
-0.0023419591221267577,-0.0024800695127897843,-0.0008817396000343168,-0.002580631932477928,-0.010003839924556779,-0.0007414834554810845,-0.0020753591116000614
-0.0022376931992473814,-0.0024459380110020135,-0.0008817396000343168,-0.0024868256742545114,-0.010003839924556779,-0.0006480140598412731,-0.0021690190495959882
-0.0021855602378078043,-0.002377675007426472,-0.0008817396000343168,-0.002580631932477928,-0.009909634998050976,-0.0004610752685612063,-0.002356338925586954
-0.0021855602378078043,-0.0024118065092142427,-0.0008858020450343077,-0.0024868256742545114,-0.010003839924556779,-0.0006480140598412731,-0.0020753591116000614
-0.0022898261606871806,-0.0024459380110020135,-0.0008898644900342985,-0.0024868256742545114,-0.009815430071544728,-0.0004610752685612063,-0.0018880392356090958
-0.0022376931992473814,-0.0024118065092142427,-0.0008858020450343077,-0.002580631932477928,-0.009909634998050976,-0.0005545446642010177,-0.0018880392356090958
-0.002133427276368005,-0.002548332516365548,-0.0008817396000343168,-0.0027682444489247615,-0.00953281529202643,-0.0006480140598412731,-0.0020753591116000614
-0.0022898261606871806,-0.0024800695127897843,-0.0008817396000343168,-0.0024868256742545114,-0.009721225145038481,-0.0005545446642010177,-0.0017007193596176862
-0.0023419591221267577,-0.0024459380110020135,-0.0008817396000343168,-0.002580631932477928,-0.009721225145038481,-0.0004610752685612063,-0.001794379297613613
-0.0023419591221267577,-0.002514201014577555,-0.0008817396000343168,-0.0027682444489247615,-0.010003839924556779,-0.0005545446642010177,-0.0021690190495959882
-0.0021855602378078043,-0.0024459380110020135,-0.0008898644900342985,-0.0023930194160306506,-0.010003839924556779,-0.0004610752685612063,-0.0018880392356090958
-0.002446225045006134,-0.0024800695127897843,-0.0008858020450343077,-0.002955856965372039,-0.010003839924556779,-0.0004610752685612063,-0.0018880392356090958
-0.0021855602378078043,-0.002514201014577555,-0.0008858020450343077,-0.0027682444489247615,-0.009909634998050976,-0.0003676058729209508,-0.0020753591116000614
-0.0023419591221267577,-0.002548332516365548,-0.0008817396000343168,-0.002580631932477928,-0.010003839924556779,-0.0005545446642010177,-0.0018880392356090958
-0.0022898261606871806,-0.0024459380110020135,-0.0008776771550343225,-0.0028620507071481782,-0.009909634998050976,-0.0006480140598412731,-0.0018880392356090958
-0.0023419591221267577,-0.002514201014577555,-0.0008858020450343077,-0.002674438190701345,-0.010192249777569273,-0.0006480140598412731,-0.0019816991736045786
-0.0022376931992473814,-0.0024800695127897843,-0.0008939269350342893,-0.0027682444489247615,-0.009815430071544728,-0.0005545446642010177,-0.0020753591116000614
-0.0022376931992473814,-0.0024118065092142427,-0.0008817396000343168,-0.0023930194160306506,-0.009815430071544728,-0.00083495285112134,-0.0018880392356090958
-0.0022898261606871806,-0.0024459380110020135,-0.0008817396000343168,-0.002674438190701345,-0.009909634998050976,-0.0004610752685612063,-0.0018880392356090958
-0.0022898261606871806,-0.0024800695127897843,-0.0008858020450343077,-0.0027682444489247615,-0.009721225145038481,-0.0005545446642010177,-0.0019816991736045786
-0.0022376931992473814,-0.0024800695127897843,-0.0008776771550343225,-0.002674438190701345,-0.009909634998050976,-0.0004610752685612063,-0.0021690190495959882
-0.0022376931992473814,-0.002514201014577555,-0.0008858020450343077,-0.0024868256742545114,-0.009909634998050976,-0.0004610752685612063,-0.0019816991736045786
-0.0022376931992473814,-0.0024459380110020135,-0.0008939269350342893,-0.0024868256742545114,-0.010192249777569273,-0.0006480140598412731,-0.0020753591116000614
-0.0021855602378078043,-0.0024800695127897843,-0.0008817396000343168,-0.002580631932477928,-0.009815430071544728,-0.0005545446642010177,-0.0019816991736045786
-0.002394092083566557,-0.0024800695127897843,-0.0008858020450343077,-0.0024868256742545114,-0.009909634998050976,-0.0006480140598412731,-0.0021690190495959882
-0.0022376931992473814,-0.0024459380110020135,-0.0008817396000343168,-0.0024868256742545114,-0.009815430071544728,-0.0007414834554810845,-0.0018880392356090958
-0.0022376931992473814,-0.0024118065092142427,-0.0008817396000343168,-0.002674438190701345,-0.009909634998050976,-0.0006480140598412731,-0.0020753591116000614
-0.0021855602378078043,-0.0024459380110020135,-0.0008817396000343168,-0.0027682444489247615,-0.009815430071544728,-0.0006480140598412731,-0.0017007193596176862
-0.0023419591221267577,-0.002377675007426472,-0.0008817396000343168,-0.002580631932477928,-0.010003839924556779,-0.0005545446642010177,-0.0020753591116000614
-0.0022898261606871806,-0.0024800695127897843,-0.0008858020450343077,-0.002580631932477928,-0.009909634998050976,-0.0004610752685612063,-0.0019816991736045786
-0.0022376931992473814,-0.0024800695127897843,-0.0008776771550343225,-0.0027682444489247615,-0.009815430071544728,-0.0005545446642010177,-0.0019816991736045786
-0.0022376931992473814,-0.002377675007426472,-0.0008776771550343225,-0.0024868256742545114,-0.009815430071544728,-0.0005545446642010177,-0.0019816991736045786
-0.0022376931992473814,-0.0024459380110020135,-0.0008898644900342985,-0.0027682444489247615,-0.010003839924556779,-0.00083495285112134,-0.0019816991736045786
-0.0022898261606871806,-0.0024118065092142427,-0.0008898644900342985,-0.002580631932477928,-0.009909634998050976,-0.0003676058729209508,-0.0019816991736045786
-0.0023419591221267577,-0.002377675007426472,-0.0008898644900342985,-0.0027682444489247615,-0.009627020218532678,-0.0006480140598412731,-0.0021690190495959882
-0.002446225045006134,-0.002548332516365548,-0.0008817396000343168,-0.0027682444489247615,-0.010003839924556779,-0.0006480140598412731,-0.001794379297613613
-0.0022898261606871806,-0.002548332516365548,-0.0008817396000343168,-0.002674438190701345,-0.009815430071544728,-0.0006480140598412731,-0.0019816991736045786
-0.0023419591221267577,-0.0024800695127897843,-0.0008817396000343168,-0.0027682444489247615,-0.010003839924556779,-0.0006480140598412731,-0.0018880392356090958
-0.0022376931992473814,-0.0024118065092142427,-0.0008898644900342985,-0.0024868256742545114,-0.009909634998050976,-0.0004610752685612063,-0.0019816991736045786
-0.0021855602378078043,-0.0024118065092142427,-0.0008817396000343168,-0.0023930194160306506,-0.009909634998050976,-0.0004610752685612063,-0.0018880392356090958
-0.0023419591221267577,-0.0024118065092142427,-0.0008939269350342893,-0.002674438190701345,-0.010098044851063026,-0.0007414834554810845,-0.0020753591116000614
-0.0022376931992473814,-0.0024800695127897843,-0.0008817396000343168,-0.002674438190701345,-0.009909634998050976,-0.0005545446642010177,-0.0019816991736045786
-0.0022376931992473814,-0.0024459380110020135,-0.0008858020450343077,-0.002580631932477928,-0.009909634998050976,-0.00083495285112134,-0.0018880392356090958
-0.0022898261606871806,-0.0024459380110020135,-0.0008817396000343168,-0.0027682444489247615,-0.009815430071544728,-0.0006480140598412731,-0.0019816991736045786
-0.0023419591221267577,-0.0024118065092142427,-0.0008898644900342985,-0.0027682444489247615,-0.010192249777569273,-0.0006480140598412731,-0.0020753591116000614
-0.002394092083566557,-0.0024118065092142427,-0.0008695522650343408,-0.0027682444489247615,-0.010003839924556779,-0.00083495285112134,-0.001794379297613613
-0.0023419591221267577,-0.0024118065092142427,-0.0008858020450343077,-0.0024868256742545114,-0.010003839924556779,-0.0005545446642010177,-0.0021690190495959882
-0.0023419591221267577,-0.002514201014577555,-0.0008817396000343168,-0.002580631932477928,-0.009815430071544728,-0.0004610752685612063,-0.001794379297613613
-0.0022376931992473814,-0.0024800695127897843,-0.0008979893800342836,-0.0023930194160306506,-0.009627020218532678,-0.0006480140598412731,-0.0018880392356090958
-0.0022376931992473814,-0.002377675007426472,-0.0008817396000343168,-0.002674438190701345,-0.009909634998050976,-0.0006480140598412731,-0.0018880392356090958
-0.0022376931992473814,-0.0024800695127897843,-0.0008817396000343168,-0.0027682444489247615,-0.010098044851063026,-0.0004610752685612063,-0.0019816991736045786
-0.0022376931992473814,-0.002377675007426472,-0.0008898644900342985,-0.0023930194160306506,-0.009909634998050976,-0.0006480140598412731,-0.0019816991736045786
-0.002133427276368005,-0.0023094120038507082,-0.0008979893800342836,-0.0024868256742545114,-0.009909634998050976,-0.0006480140598412731,-0.0019816991736045786
-0.0022376931992473814,-0.0024118065092142427,-0.0008817396000343168,-0.002580631932477928,-0.009815430071544728,-0.0004610752685612063,-0.0019816991736045786
-0.0021855602378078043,-0.0024118065092142427,-0.0008979893800342836,-0.002580631932477928,-0.009815430071544728,-0.0006480140598412731,-0.0018880392356090958
-0.0023419591221267577,-0.0024800695127897843,-0.0008776771550343225,-0.002674438190701345,-0.009815430071544728,-0.00027413647728113943,-0.0018880392356090958
-0.0022376931992473814,-0.0024459380110020135,-0.0008776771550343225,-0.002674438190701345,-0.010098044851063026,-0.0005545446642010177,-0.0018880392356090958
-0.0023419591221267577,-0.0024118065092142427,-0.0008858020450343077,-0.0027682444489247615,-0.010003839924556779,-0.0003676058729209508,-0.001794379297613613
-0.0022376931992473814,-0.002377675007426472,-0.0008939269350342893,-0.002580631932477928,-0.009721225145038481,-0.0004610752685612063,-0.0019816991736045786
-0.0023419591221267577,-0.0024118065092142427,-0.0008817396000343168,-0.0027682444489247615,-0.009909634998050976,-0.0006480140598412731,-0.001794379297613613
-0.0021855602378078043,-0.0024118065092142427,-0.0008858020450343077,-0.002674438190701345,-0.010192249777569273,-0.0006480140598412731,-0.0018880392356090958
-0.0023419591221267577,-0.0024459380110020135,-0.0008776771550343225,-0.0027682444489247615,-0.010003839924556779,-0.0007414834554810845,-0.0019816991736045786
-0.0022898261606871806,-0.0024118065092142427,-0.0008817396000343168,-0.002580631932477928,-0.009815430071544728,-0.0005545446642010177,-0.0020753591116000614
-0.0022898261606871806,-0.0023094120038507082,-0.0008817396000343168,-0.002674438190701345,-0.009815430071544728,-0.0005545446642010177,-0.0019816991736045786
-0.002133427276368005,-0.002343543505638701,-0.0008858020450343077,-0.002299213157807234,-0.010098044851063026,-0.0005545446642010177,-0.0019816991736045786
-0.0022898261606871806,-0.0024118065092142427,-0.0008858020450343077,-0.0027682444489247615,-0.009815430071544728,-0.0006480140598412731,-0.0020753591116000614
-0.0022898261606871806,-0.0024800695127897843,-0.0008898644900342985,-0.002580631932477928,-0.010192249777569273,-0.00083495285112134,-0.001794379297613613
-0.0022376931992473814,-0.0024800695127897843,-0.0008817396000343168,-0.0024868256742545114,-0.010003839924556779,-0.0007414834554810845,-0.0019816991736045786
-0.0022898261606871806,-0.002377675007426472,-0.0008898644900342985,-0.0027682444489247615,-0.009909634998050976,-0.0005545446642010177,-0.0020753591116000614
-0.002133427276368005,-0.0024118065092142427,-0.0008898644900342985,-0.002299213157807234,-0.010003839924556779,-0.0006480140598412731,-0.0018880392356090958
-0.002394092083566557,-0.002514201014577555,-0.0008858020450343077,-0.002674438190701345,-0.009909634998050976,-0.0004610752685612063,-0.0018880392356090958
-0.0022898261606871806,-0.0024118065092142427,-0.0008817396000343168,-0.002580631932477928,-0.009909634998050976,-0.00083495285112134,-0.0018880392356090958
-0.002133427276368005,-0.0024118065092142427,-0.0008858020450343077,-0.0027682444489247615,-0.009909634998050976,-0.0005545446642010177,-0.0018880392356090958
-0.0022376931992473814,-0.0024800695127897843,-0.0008898644900342985,-0.002674438190701345,-0.010003839924556779,-0.0006480140598412731,-0.0020753591116000614
-0.0022898261606871806,-0.0024118065092142427,-0.0008817396000343168,-0.002580631932477928,-0.009909634998050976,-0.0004610752685612063,-0.0019816991736045786
-0.0021855602378078043,-0.0024459380110020135,-0.0008939269350342893,-0.002580631932477928,-0.010003839924556779,-0.0007414834554810845,-0.001794379297613613
-0.0022376931992473814,-0.0024800695127897843,-0.0008898644900342985,-0.002580631932477928,-0.010098044851063026,-0.0004610752685612063,-0.0019816991736045786
-0.0022376931992473814,-0.002377675007426472,-0.0008817396000343168,-0.002580631932477928,-0.00953281529202643,-0.0006480140598412731,-0.0019816991736045786
-0.0021855602378078043,-0.002377675007426472,-0.0008817396000343168,-0.0027682444489247615,-0.010098044851063026,-0.00083495285112134,-0.0021690190495959882
-0.0023419591221267577,-0.0024800695127897843,-0.0008858020450343077,-0.002580631932477928,-0.010098044851063026,-0.0005545446642010177,-0.001794379297613613
-0.0021855602378078043,-0.0024800695127897843,-0.0008898644900342985,-0.0027682444489247615,-0.009627020218532678,-0.0004610752685612063,-0.0018880392356090958
-0.002133427276368005,-0.002343543505638701,-0.0008858020450343077,-0.002580631932477928,-0.009815430071544728,-0.0007414834554810845,-0.0020753591116000614
-0.0023419591221267577,-0.0024118065092142427,-0.0008817396000343168,-0.0023930194160306506,-0.009815430071544728,-0.0004610752685612063,-0.0018880392356090958
-0.0023419591221267577,-0.0024459380110020135,-0.0008817396000343168,-0.002674438190701345,-0.009815430071544728,-0.0005545446642010177,-0.0019816991736045786
-0.002133427276368005,-0.0024800695127897843,-0.0008817396000343168,-0.0023930194160306506,-0.010003839924556779,-0.0006480140598412731,-0.0019816991736045786
-0.002394092083566557,-0.0024118065092142427,-0.0008817396000343168,-0.002674438190701345,-0.009909634998050976,-0.0003676058729209508,-0.002262678987591471
-0.0022376931992473814,-0.0024459380110020135,-0.0008817396000343168,-0.0024868256742545114,-0.010003839924556779,-0.0006480140598412731,-0.0019816991736045786
-0.0022376931992473814,-0.002514201014577555,-0.0008898644900342985,-0.0027682444489247615,-0.010003839924556779,-0.0004610752685612063,-0.0020753591116000614
-0.0022898261606871806,-0.0024118065092142427,-0.0008939269350342893,-0.002580631932477928,-0.009909634998050976,-0.0005545446642010177,-0.0019816991736045786
-0.0022376931992473814,-0.0024800695127897843,-0.0008817396000343168,-0.0027682444489247615,-0.009815430071544728,-0.0004610752685612063,-0.0021690190495959882
-0.0023419591221267577,-0.0024118065092142427,-0.0008817396000343168,-0.0023930194160306506,-0.009909634998050976,-0.0003676058729209508,-0.0018880392356090958
-0.0022376931992473814,-0.0024459380110020135,-0.0008817396000343168,-0.002674438190701345,-0.010003839924556779,-0.0005545446642010177,-0.0020753591116000614
-0.0022898261606871806,-0.0024800695127897843,-0.0008776771550343225,-0.002674438190701345,-0.009909634998050976,-0.0006480140598412731,-0.0021690190495959882
-0.0022376931992473814,-0.002514201014577555,-0.0008817396000343168,-0.0027682444489247615,-0.010003839924556779,-0.0004610752685612063,-0.0019816991736045786
-0.002394092083566557,-0.0024800695127897843,-0.0008858020450343077,-0.0023930194160306506,-0.010003839924556779,-0.0007414834554810845,-0.0021690190495959882
-0.0022898261606871806,-0.002343543505638701,-0.0008858020450343077,-0.002580631932477928,-0.009815430071544728,-0.0006480140598412731,-0.0019816991736045786
-0.0022898261606871806,-0.0024800695127897843,-0.0008817396000343168,-0.0031434694818188724,-0.010003839924556779,-0.0006480140598412731,-0.0019816991736045786
-0.0022376931992473814,-0.002377675007426472,-0.0008858020450343077,-0.002674438190701345,-0.010098044851063026,-0.0006480140598412731,-0.0019816991736045786
-0.002394092083566557,-0.002548332516365548,-0.0008858020450343077,-0.0024868256742545114,-0.009815430071544728,-0.0005545446642010177,-0.0020753591116000614
-0.0022898261606871806,-0.0024118065092142427,-0.0008817396000343168,-0.002580631932477928,-0.009815430071544728,-0.00027413647728113943,-0.001794379297613613
-0.0022376931992473814,-0.0024459380110020135,-0.0008817396000343168,-0.0024868256742545114,-0.009909634998050976,-0.0006480140598412731,-0.001794379297613613
-0.0022376931992473814,-0.002377675007426472,-0.0008817396000343168,-0.002674438190701345,-0.009721225145038481,-0.0006480140598412731,-0.001794379297613613
-0.0022898261606871806,-0.002377675007426472,-0.0008817396000343168,-0.002674438190701345,-0.009909634998050976,-0.0004610752685612063,-0.0021690190495959882
-0.0023419591221267577,-0.002514201014577555,-0.0008858020450343077,-0.002299213157807234,-0.009721225145038481,-0.0006480140598412731,-0.001794379297613613
-0.0022898261606871806,-0.0024459380110020135,-0.0008858020450343077,-0.0027682444489247615,-0.010098044851063026,-0.0006480140598412731,-0.0020753591116000614
-0.002394092083566557,-0.0024118065092142427,-0.0008939269350342893,-0.002674438190701345,-0.010098044851063026,-0.0004610752685612063,-0.0019816991736045786
-0.0023419591221267577,-0.0024118065092142427,-0.0008817396000343168,-0.002580631932477928,-0.009815430071544728,-0.0005545446642010177,-0.0019816991736045786
-0.0021855602378078043,-0.002343543505638701,-0.0008817396000343168,-0.0027682444489247615,-0.010003839924556779,-0.0007414834554810845,-0.001794379297613613
-0.002394092083566557,-0.002377675007426472,-0.0008817396000343168,-0.002674438190701345,-0.009815430071544728,-0.0004610752685612063,-0.0017007193596176862
-0.0021855602378078043,-0.0024800695127897843,-0.0008898644900342985,-0.002674438190701345,-0.009627020218532678,-0.0004610752685612063,-0.0017007193596176862
-0.0022898261606871806,-0.002377675007426472,-0.0008736147100343317,-0.002674438190701345,-0.009909634998050976,-0.0004610752685612063,-0.0019816991736045786
-0.0023419591221267577,-0.0024118065092142427,-0.0008817396000343168,-0.002674438190701345,-0.009909634998050976,-0.0004610752685612063,-0.001794379297613613
-0.0021855602378078043,-0.002377675007426472,-0.0008817396000343168,-0.0027682444489247615,-0.010192249777569273,-0.0005545446642010177,-0.001794379297613613
-0.0022376931992473814,-0.0024459380110020135,-0.0008817396000343168,-0.0027682444489247615,-0.010003839924556779,-0.0003676058729209508,-0.0019816991736045786
-0.0023419591221267577,-0.002377675007426472,-0.0008858020450343077,-0.002580631932477928,-0.010098044851063026,-0.00083495285112134,-0.0018880392356090958
-0.0022376931992473814,-0.0024459380110020135,-0.0008898644900342985,-0.002580631932477928,-0.009909634998050976,-0.0005545446642010177,-0.0020753591116000614
-0.0023419591221267577,-0.002548332516365548,-0.0008898644900342985,-0.002580631932477928,-0.010192249777569273,-0.0005545446642010177,-0.0019816991736045786
-0.0022898261606871806,-0.0024800695127897843,-0.0008858020450343077,-0.0024868256742545114,-0.009909634998050976,-0.00083495285112134,-0.0020753591116000614
-0.0023419591221267577,-0.0024118065092142427,-0.0008817396000343168,-0.0027682444489247615,-0.009909634998050976,-0.00083495285112134,-0.0018880392356090958
-0.0023419591221267577,-0.0024118065092142427,-0.0008817396000343168,-0.0024868256742545114,-0.009815430071544728,-0.0006480140598412731,-0.0017007193596176862
-0.0022376931992473814,-0.0023094120038507082,-0.0008898644900342985,-0.002580631932477928,-0.010192249777569273,-0.0006480140598412731,-0.0020753591116000614
-0.0022898261606871806,-0.0024459380110020135,-0.0008817396000343168,-0.002580631932477928,-0.01028645470407552,-0.00083495285112134,-0.0019816991736045786
-0.0023419591221267577,-0.0024118065092142427,-0.0008939269350342893,-0.0024868256742545114,-0.010003839924556779,-0.0005545446642010177,-0.0020753591116000614
-0.0023419591221267577,-0.0024800695127897843,-0.0008898644900342985,-0.002674438190701345,-0.010003839924556779,-0.0005545446642010177,-0.0019816991736045786
-0.0023419591221267577,-0.0024118065092142427,-0.0008817396000343168,-0.0024868256742545114,-0.009815430071544728,-0.0004610752685612063,-0.0020753591116000614
-0.0023419591221267577,-0.0024459380110020135,-0.0008898644900342985,-0.002580631932477928,-0.010003839924556779,-0.0005545446642010177,-0.0019816991736045786
-0.002394092083566557,-0.0024459380110020135,-0.0008776771550343225,-0.0028620507071481782,-0.010003839924556779,-0.0004610752685612063,-0.0018880392356090958
-0.0022376931992473814,-0.002377675007426472,-0.0008817396000343168,-0.002580631932477928,-0.009909634998050976,-0.0006480140598412731,-0.0018880392356090958
-0.0022376931992473814,-0.0024118065092142427,-0.0008776771550343225,-0.0024868256742545114,-0.010003839924556779,-0.0004610752685612063,-0.0019816991736045786
-0.0023419591221267577,-0.0024800695127897843,-0.0008776771550343225,-0.002580631932477928,-0.009909634998050976,-0.0005545446642010177,-0.0020753591116000614
-0.0023419591221267577,-0.002377675007426472,-0.0008858020450343077,-0.0028620507071481782,-0.010003839924556779,-0.0003676058729209508,-0.0018880392356090958
-0.0022898261606871806,-0.002343543505638701,-0.0008898644900342985,-0.002674438190701345,-0.010192249777569273,-0.0006480140598412731,-0.001794379297613613
-0.002133427276368005,-0.0024459380110020135,-0.0008776771550343225,-0.002674438190701345,-0.009909634998050976,-0.0005545446642010177,-0.002356338925586954
-0.0022376931992473814,-0.0024118065092142427,-0.0008858020450343077,-0.002580631932477928,-0.009909634998050976,-0.0006480140598412731,-0.001794379297613613
-0.0022898261606871806,-0.0024118065092142427,-0.0008736147100343317,-0.0023930194160306506,-0.009721225145038481,-0.0005545446642010177,-0.0020753591116000614
-0.0022376931992473814,-0.0024118065092142427,-0.0008898644900342985,-0.002580631932477928,-0.009909634998050976,-0.0006480140598412731,-0.0018880392356090958
-0.0022376931992473814,-0.002377675007426472,-0.0008858020450343077,-0.0027682444489247615,-0.010003839924556779,-0.0004610752685612063,-0.0019816991736045786
-0.0022898261606871806,-0.0024118065092142427,-0.0008939269350342893,-0.002674438190701345,-0.009815430071544728,-0.00083495285112134,-0.0019816991736045786
-0.0022376931992473814,-0.0024118065092142427,-0.0008858020450343077,-0.0027682444489247615,-0.009815430071544728,-0.0004610752685612063,-0.001794379297613613
-0.0022898261606871806,-0.002377675007426472,-0.0008858020450343077,-0.0027682444489247615,-0.010003839924556779,-0.0005545446642010177,-0.0018880392356090958
-0.002133427276368005,-0.002377675007426472,-0.0008939269350342893,-0.002674438190701345,-0.010098044851063026,-0.0006480140598412731,-0.0021690190495959882
-0.0022898261606871806,-0.0024800695127897843,-0.0008776771550343225,-0.002674438190701345,-0.009815430071544728,-0.0004610752685612063,-0.0018880392356090958
-0.0022898261606871806,-0.002377675007426472,-0.0008817396000343168,-0.002674438190701345,-0.009909634998050976,-0.0006480140598412731,-0.0020753591116000614
-0.0022376931992473814,-0.0024118065092142427,-0.0008858020450343077,-0.002955856965372039,-0.009909634998050976,-0.0006480140598412731,-0.0019816991736045786
-0.002133427276368005,-0.0024118065092142427,-0.0008939269350342893,-0.002955856965372039,-0.009815430071544728,-0.0004610752685612063,-0.0019816991736045786
-0.0022898261606871806,-0.002343543505638701,-0.0008817396000343168,-0.0024868256742545114,-0.010003839924556779,-0.0004610752685612063,-0.0018880392356090958
-0.0022376931992473814,-0.002343543505638701,-0.0008817396000343168,-0.0023930194160306506,-0.010003839924556779,-0.0006480140598412731,-0.001794379297613613
-0.0022376931992473814,-0.0024118065092142427,-0.0008817396000343168,-0.0027682444489247615,-0.009721225145038481,-0.0006480140598412731,-0.0018880392356090958
-0.002133427276368005,-0.002377675007426472,-0.0008898644900342985,-0.0027682444489247615,-0.009909634998050976,-0.0004610752685612063,-0.0019816991736045786
-0.0022376931992473814,-0.0024459380110020135,-0.0008817396000343168,-0.0027682444489247615,-0.009721225145038481,-0.0005545446642010177,-0.0021690190495959882
-0.0022376931992473814,-0.0023094120038507082,-0.0008817396000343168,-0.002580631932477928,-0.010003839924556779,-0.0006480140598412731,-0.0018880392356090958
-0.0021855602378078043,-0.0024459380110020135,-0.0008776771550343225,-0.0027682444489247615,-0.010003839924556779,-0.0005545446642010177,-0.0019816991736045786
-0.0023419591221267577,-0.0024118065092142427,-0.0008817396000343168,-0.002955856965372039,-0.010098044851063026,-0.0004610752685612063,-0.0018880392356090958
-0.0022376931992473814,-0.0024118065092142427,-0.0008817396000343168,-0.0027682444489247615,-0.009909634998050976,-0.00083495285112134,-0.0021690190495959882
-0.0022376931992473814,-0.0024118065092142427,-0.0008858020450343077,-0.002580631932477928,-0.009721225145038481,-0.0004610752685612063,-0.0018880392356090958
-0.0022376931992473814,-0.0024459380110020135,-0.0008817396000343168,-0.002580631932477928,-0.010098044851063026,-0.0004610752685612063,-0.0020753591116000614
-0.0022376931992473814,-0.0024118065092142427,-0.0008817396000343168,-0.002674438190701345,-0.009909634998050976,-0.0006480140598412731,-0.0020753591116000614
-0.002133427276368005,-0.002377675007426472,-0.0008817396000343168,-0.0023930194160306506,-0.009909634998050976,-0.0004610752685612063,-0.0020753591116000614
-0.0022898261606871806,-0.0024459380110020135,-0.0008776771550343225,-0.0027682444489247615,-0.010098044851063026,-0.0006480140598412731,-0.0019816991736045786
-0.0023419591221267577,-0.0024459380110020135,-0.0008776771550343225,-0.0023930194160306506,-0.009909634998050976,-0.0005545446642010177,-0.0020753591116000614
-0.0022898261606871806,-0.002377675007426472,-0.0008817396000343168,-0.002580631932477928,-0.010003839924556779,-0.0003676058729209508,-0.0018880392356090958
-0.0022376931992473814,-0.0023094120038507082,-0.0008858020450343077,-0.002580631932477928,-0.009815430071544728,-0.0007414834554810845,-0.0021690190495959882
-0.0023419591221267577,-0.0024459380110020135,-0.0008817396000343168,-0.0027682444489247615,-0.010098044851063026,-0.0004610752685612063,-0.0019816991736045786
